;instituicao;curso;qtd_bolsas;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
0;centro universitario da serra gaucha;administracao;50;614;371;negocios, administracao e direito;8.14;60.42
1;centro universitario da serra gaucha;arquitetura e urbanismo;5;186;142;engenharia, producao e construcao;2.69;76.34
2;centro universitario da serra gaucha;biomedicina;3;163;156;saude e bem-estar;1.84;95.71
3;centro universitario da serra gaucha;ciencias contabeis;6;115;94;negocios, administracao e direito;5.22;81.74
4;centro universitario da serra gaucha;design;3;136;112;artes e humanidades;2.21;82.35
5;centro universitario da serra gaucha;direito;7;231;137;negocios, administracao e direito;3.03;59.31
6;centro universitario da serra gaucha;educacao fisica;7;176;133;educacao;3.98;75.57
7;centro universitario da serra gaucha;enfermagem;3;128;82;saude e bem-estar;2.34;64.06
8;centro universitario da serra gaucha;engenharia civil;5;134;102;engenharia, producao e construcao;3.73;76.12
9;centro universitario da serra gaucha;engenharia de producao;6;118;99;engenharia, producao e construcao;5.08;83.9
10;centro universitario da serra gaucha;fisioterapia;2;113;69;saude e bem-estar;1.77;61.06
11;centro universitario da serra gaucha;nutricao;6;96;72;saude e bem-estar;6.25;75.0
12;centro universitario da serra gaucha;odontologia;2;95;82;saude e bem-estar;2.11;86.32
13;centro universitario da serra gaucha;psicologia;6;245;137;ciencias sociais, comunicacao e informacao;2.45;55.92
14;centro universitario metodista;administracao;35;123;60;negocios, administracao e direito;28.46;48.78
15;centro universitario metodista;arquitetura e urbanismo;24;94;57;engenharia, producao e construcao;25.53;60.64
16;centro universitario metodista;biomedicina;22;62;31;saude e bem-estar;35.48;50.0
17;centro universitario metodista;ciencias contabeis;47;78;28;negocios, administracao e direito;60.26;35.9
18;centro universitario metodista;comunicacao social - publicidade e propaganda;27;56;35;negocios, administracao e direito;48.21;62.5
19;centro universitario metodista;design de interiores;6;77;33;artes e humanidades;7.79;42.86
20;centro universitario metodista;direito;66;182;83;negocios, administracao e direito;36.26;45.6
21;centro universitario metodista;educacao fisica;63;272;145;saude e bem-estar;23.16;53.31
22;centro universitario metodista;enfermagem;24;106;32;saude e bem-estar;22.64;30.19
23;centro universitario metodista;engenharia civil;21;106;63;engenharia, producao e construcao;19.81;59.43
24;centro universitario metodista;engenharia de producao;36;64;38;engenharia, producao e construcao;56.25;59.38
25;centro universitario metodista;farmacia;20;39;22;saude e bem-estar;51.28;56.41
26;centro universitario metodista;fisioterapia;69;186;93;saude e bem-estar;37.1;50.0
27;centro universitario metodista;fonoaudiologia;12;25;8;saude e bem-estar;48.0;32.0
28;centro universitario metodista;jornalismo;25;41;22;ciencias sociais, comunicacao e informacao;60.98;53.66
29;centro universitario metodista;musica;43;129;86;educacao;33.33;66.67
30;centro universitario metodista;nutricao;25;76;33;saude e bem-estar;32.89;43.42
31;centro universitario metodista;pedagogia;38;67;34;educacao;56.72;50.75
32;centro universitario metodista;psicologia;51;150;69;ciencias sociais, comunicacao e informacao;34.0;46.0
33;centro universitario metodista;servico social;27;38;22;saude e bem-estar;71.05;57.89
34;centro universitario metodista;turismo;26;41;23;servicos;63.41;56.1
35;centro universitario ritter dos reis;administracao;36;704;513;negocios, administracao e direito;5.11;72.87
36;centro universitario ritter dos reis;analise e desenvolvimento de sistemas;6;121;78;computacao e tecnologias da informacao e comunicacao (tic);4.96;64.46
37;centro universitario ritter dos reis;arquitetura e urbanismo;28;466;266;engenharia, producao e construcao;6.01;57.08
38;centro universitario ritter dos reis;biomedicina;15;108;64;saude e bem-estar;13.89;59.26
39;centro universitario ritter dos reis;ciencia da computacao;11;76;52;computacao e tecnologias da informacao e comunicacao (tic);14.47;68.42
40;centro universitario ritter dos reis;ciencias contabeis;6;231;171;negocios, administracao e direito;2.6;74.03
41;centro universitario ritter dos reis;comunicacao social - relacoes publicas;4;115;75;negocios, administracao e direito;3.48;65.22
42;centro universitario ritter dos reis;design de moda;8;118;64;artes e humanidades;6.78;54.24
43;centro universitario ritter dos reis;design de produto;2;38;13;artes e humanidades;5.26;34.21
44;centro universitario ritter dos reis;design grafico;3;86;37;artes e humanidades;3.49;43.02
45;centro universitario ritter dos reis;direito;48;1400;734;negocios, administracao e direito;3.43;52.43
46;centro universitario ritter dos reis;enfermagem;13;249;117;saude e bem-estar;5.22;46.99
47;centro universitario ritter dos reis;engenharia ambiental e sanitaria;5;64;37;engenharia, producao e construcao;7.81;57.81
48;centro universitario ritter dos reis;engenharia civil;27;493;272;engenharia, producao e construcao;5.48;55.17
49;centro universitario ritter dos reis;engenharia de controle e automacao;4;40;40;engenharia, producao e construcao;10.0;100.0
50;centro universitario ritter dos reis;engenharia de producao;4;91;71;engenharia, producao e construcao;4.4;78.02
51;centro universitario ritter dos reis;engenharia eletrica;4;90;48;engenharia, producao e construcao;4.44;53.33
52;centro universitario ritter dos reis;engenharia mecanica;8;204;135;engenharia, producao e construcao;3.92;66.18
53;centro universitario ritter dos reis;engenharia quimica;2;43;28;engenharia, producao e construcao;4.65;65.12
54;centro universitario ritter dos reis;farmacia;4;79;43;saude e bem-estar;5.06;54.43
55;centro universitario ritter dos reis;fisioterapia;9;143;91;saude e bem-estar;6.29;63.64
56;centro universitario ritter dos reis;gestao de recursos humanos;7;73;46;negocios, administracao e direito;9.59;63.01
57;centro universitario ritter dos reis;jogos digitais;7;128;86;computacao e tecnologias da informacao e comunicacao (tic);5.47;67.19
58;centro universitario ritter dos reis;jornalismo;9;164;97;ciencias sociais, comunicacao e informacao;5.49;59.15
59;centro universitario ritter dos reis;marketing;5;49;33;negocios, administracao e direito;10.2;67.35
60;centro universitario ritter dos reis;medicina veterinaria;28;614;270;agricultura, silvicultura, pesca e veterinaria;4.56;43.97
61;centro universitario ritter dos reis;nutricao;10;179;100;saude e bem-estar;5.59;55.87
62;centro universitario ritter dos reis;pedagogia;10;165;102;educacao;6.06;61.82
63;centro universitario ritter dos reis;psicologia;19;264;141;ciencias sociais, comunicacao e informacao;7.2;53.41
64;centro universitario ritter dos reis;publicidade e propaganda;11;202;121;negocios, administracao e direito;5.45;59.9
65;centro universitario ritter dos reis;relacoes internacionais;8;111;66;ciencias sociais, comunicacao e informacao;7.21;59.46
66;centro universitario uniftec;administracao;3;67;62;negocios, administracao e direito;4.48;92.54
67;centro universitario uniftec;analise e desenvolvimento de sistemas;2;52;43;computacao e tecnologias da informacao e comunicacao (tic);3.85;82.69
68;centro universitario uniftec;arquitetura e urbanismo;7;33;29;engenharia, producao e construcao;21.21;87.88
69;centro universitario uniftec;ciencias contabeis;2;33;20;negocios, administracao e direito;6.06;60.61
70;centro universitario uniftec;comercio exterior;6;30;18;negocios, administracao e direito;20.0;60.0
71;centro universitario uniftec;design de moda;2;30;21;artes e humanidades;6.67;70.0
72;centro universitario uniftec;design de produto;8;30;22;artes e humanidades;26.67;73.33
73;centro universitario uniftec;design grafico;5;28;18;artes e humanidades;17.86;64.29
74;centro universitario uniftec;engenharia civil;7;54;43;engenharia, producao e construcao;12.96;79.63
75;centro universitario uniftec;engenharia de computacao;6;42;37;engenharia, producao e construcao;14.29;88.1
76;centro universitario uniftec;engenharia de producao;8;75;66;engenharia, producao e construcao;10.67;88.0
77;centro universitario uniftec;engenharia eletrica;7;56;43;engenharia, producao e construcao;12.5;76.79
78;centro universitario uniftec;engenharia mecanica;13;121;100;engenharia, producao e construcao;10.74;82.64
79;centro universitario uniftec;gestao ambiental;3;24;20;engenharia, producao e construcao;12.5;83.33
80;centro universitario uniftec;gestao comercial;3;75;53;negocios, administracao e direito;4.0;70.67
81;centro universitario uniftec;gestao da qualidade;6;45;32;negocios, administracao e direito;13.33;71.11
82;centro universitario uniftec;gestao da tecnologia da informacao;4;33;19;computacao e tecnologias da informacao e comunicacao (tic);12.12;57.58
83;centro universitario uniftec;gestao de recursos humanos;4;94;60;negocios, administracao e direito;4.26;63.83
84;centro universitario uniftec;gestao financeira;5;42;26;negocios, administracao e direito;11.9;61.9
85;centro universitario uniftec;logistica;5;90;63;negocios, administracao e direito;5.56;70.0
86;centro universitario uniftec;marketing;4;35;26;negocios, administracao e direito;11.43;74.29
87;centro universitario uniftec;pilotagem profissional de aeronaves;2;26;21;servicos;7.69;80.77
88;centro universitario uniftec;processos gerenciais;11;63;40;negocios, administracao e direito;17.46;63.49
89;centro universitario uniftec;producao multimidia;7;33;16;artes e humanidades;21.21;48.48
90;centro universitario uniftec;redes de computadores;6;34;27;computacao e tecnologias da informacao e comunicacao (tic);17.65;79.41
91;faculdade america latina;administracao;2;24;24;negocios, administracao e direito;8.33;100.0
92;faculdade america latina;design;1;84;84;artes e humanidades;1.19;100.0
93;faculdade anglicana de erechim;administracao;2;43;24;negocios, administracao e direito;4.65;55.81
94;faculdade anglicana de erechim;ciencias contabeis;2;31;8;negocios, administracao e direito;6.45;25.81
95;faculdade anglicana de erechim;design;2;27;21;artes e humanidades;7.41;77.78
96;faculdade anglicana de erechim;eletronica industrial;2;26;21;engenharia, producao e construcao;7.69;80.77
97;faculdade anglicana de erechim;pedagogia;2;48;29;educacao;4.17;60.42
98;faculdade anhanguera de caxias do sul;administracao;11;94;77;negocios, administracao e direito;11.7;81.91
99;faculdade anhanguera de caxias do sul;ciencias contabeis;6;50;30;negocios, administracao e direito;12.0;60.0
100;faculdade anhanguera de caxias do sul;engenharia de producao;12;82;62;engenharia, producao e construcao;14.63;75.61
101;faculdade anhanguera de caxias do sul;servico social;4;31;27;saude e bem-estar;12.9;87.1
102;faculdade anhanguera de passo fundo;administracao;15;196;109;negocios, administracao e direito;7.65;55.61
103;faculdade anhanguera de passo fundo;ciencias contabeis;11;85;43;negocios, administracao e direito;12.94;50.59
104;faculdade anhanguera de passo fundo;direito;21;360;245;negocios, administracao e direito;5.83;68.06
105;faculdade anhanguera de passo fundo;gestao comercial;5;48;28;negocios, administracao e direito;10.42;58.33
106;faculdade anhanguera de passo fundo;gestao de recursos humanos;8;55;33;negocios, administracao e direito;14.55;60.0
107;faculdade anhanguera de pelotas;administracao;25;271;185;negocios, administracao e direito;9.23;68.27
108;faculdade anhanguera de pelotas;ciencias biologicas;12;71;42;educacao;16.9;59.15
109;faculdade anhanguera de pelotas;direito;20;304;209;negocios, administracao e direito;6.58;68.75
110;faculdade anhanguera de pelotas;educacao fisica;6;345;182;educacao;1.74;52.75
111;faculdade anhanguera de pelotas;enfermagem;26;365;196;saude e bem-estar;7.12;53.7
112;faculdade anhanguera de pelotas;engenharia de producao;12;105;82;engenharia, producao e construcao;11.43;78.1
113;faculdade anhanguera de pelotas;engenharia mecanica;29;237;167;engenharia, producao e construcao;12.24;70.46
114;faculdade anhanguera do rio grande;administracao;25;170;121;negocios, administracao e direito;14.71;71.18
115;faculdade anhanguera do rio grande;direito;28;115;71;negocios, administracao e direito;24.35;61.74
116;faculdade anhanguera do rio grande;enfermagem;19;89;62;saude e bem-estar;21.35;69.66
117;faculdade anhanguera do rio grande;engenharia de controle e automacao;14;96;76;engenharia, producao e construcao;14.58;79.17
118;faculdade anhanguera do rio grande;engenharia de producao;19;229;187;engenharia, producao e construcao;8.3;81.66
119;faculdade anhanguera do rio grande;engenharia mecanica;19;124;89;engenharia, producao e construcao;15.32;71.77
120;faculdade anhanguera do rio grande;fisioterapia;15;214;142;saude e bem-estar;7.01;66.36
121;faculdade anhanguera do rio grande;psicologia;19;154;88;ciencias sociais, comunicacao e informacao;12.34;57.14
122;faculdade antonio meneghetti;administracao;3;78;46;negocios, administracao e direito;3.85;58.97
123;faculdade antonio meneghetti;direito;7;72;39;negocios, administracao e direito;9.72;54.17
124;faculdade antonio meneghetti;sistema de informacao;6;35;28;computacao e tecnologias da informacao e comunicacao (tic);17.14;80.0
125;faculdade camaquense de ciencias contabeis e administrativas;administracao;4;26;20;negocios, administracao e direito;15.38;76.92
126;faculdade camaquense de ciencias contabeis e administrativas;ciencias contabeis;5;15;5;negocios, administracao e direito;33.33;33.33
127;faculdade camaquense de ciencias contabeis e administrativas;educacao fisica;9;36;22;saude e bem-estar;25.0;61.11
128;faculdade cnec farroupilha;administracao;6;33;21;negocios, administracao e direito;18.18;63.64
129;faculdade cnec farroupilha;direito;6;30;14;negocios, administracao e direito;20.0;46.67
130;faculdade cnec farroupilha;engenharia de producao;2;19;9;engenharia, producao e construcao;10.53;47.37
131;faculdade cnec farroupilha;gestao de recursos humanos;2;11;5;negocios, administracao e direito;18.18;45.45
132;faculdade cnec farroupilha;pedagogia;2;17;4;educacao;11.76;23.53
133;faculdade cnec farroupilha;processos gerenciais;2;23;11;negocios, administracao e direito;8.7;47.83
134;faculdade cnec gravatai;administracao;36;137;92;negocios, administracao e direito;26.28;67.15
135;faculdade cnec gravatai;ciencias contabeis;3;53;31;negocios, administracao e direito;5.66;58.49
136;faculdade cnec gravatai;direito;3;90;56;negocios, administracao e direito;3.33;62.22
137;faculdade cnec gravatai;gestao comercial;1;18;15;negocios, administracao e direito;5.56;83.33
138;faculdade cnec gravatai;gestao de producao industrial;1;28;21;negocios, administracao e direito;3.57;75.0
139;faculdade cnec gravatai;logistica;1;24;20;negocios, administracao e direito;4.17;83.33
140;faculdade de direito de santa maria;ciencias contabeis;20;66;38;negocios, administracao e direito;30.3;57.58
141;faculdade de direito de santa maria;direito;34;274;156;negocios, administracao e direito;12.41;56.93
142;faculdade de integracao do ensino superior do cone sul;administracao;4;49;34;negocios, administracao e direito;8.16;69.39
143;faculdade de integracao do ensino superior do cone sul;ciencias contabeis;4;29;14;negocios, administracao e direito;13.79;48.28
144;faculdade de integracao do ensino superior do cone sul;gestao comercial;6;35;13;negocios, administracao e direito;17.14;37.14
145;faculdade de integracao do ensino superior do cone sul;gestao de recursos humanos;4;38;12;negocios, administracao e direito;10.53;31.58
146;faculdade de tecnologia da serra gaucha - caxias do sul;analise e desenvolvimento de sistemas;1;21;16;computacao e tecnologias da informacao e comunicacao (tic);4.76;76.19
147;faculdade de tecnologia la salle - estrela;administracao;3;17;14;negocios, administracao e direito;17.65;82.35
148;faculdade de tecnologia la salle - estrela;agronegocio;3;13;7;agricultura, silvicultura, pesca e veterinaria;23.08;53.85
149;faculdade de tecnologia la salle - estrela;gestao ambiental;6;7;2;engenharia, producao e construcao;85.71;28.57
150;faculdade de tecnologia la salle - estrela;gestao financeira;5;10;3;negocios, administracao e direito;50.0;30.0
151;faculdade de tecnologia la salle - estrela;processos gerenciais;2;12;4;negocios, administracao e direito;16.67;33.33
152;faculdade dom alberto;administracao;21;160;120;negocios, administracao e direito;13.12;75.0
153;faculdade dom alberto;ciencias contabeis;13;87;51;negocios, administracao e direito;14.94;58.62
154;faculdade dom alberto;direito;8;153;101;negocios, administracao e direito;5.23;66.01
155;faculdade dom bosco de porto alegre;administracao;2;22;6;negocios, administracao e direito;9.09;27.27
156;faculdade dom bosco de porto alegre;ciencias contabeis;3;25;12;negocios, administracao e direito;12.0;48.0
157;faculdade dom bosco de porto alegre;direito;9;69;22;negocios, administracao e direito;13.04;31.88
158;faculdade dom bosco de porto alegre;engenharia ambiental e sanitaria;5;33;16;engenharia, producao e construcao;15.15;48.48
159;faculdade dom bosco de porto alegre;sistemas de informacao;3;17;7;computacao e tecnologias da informacao e comunicacao (tic);17.65;41.18
160;faculdade especializada na area de saude do rio grande do sul;odontologia;11;141;18;saude e bem-estar;7.8;12.77
161;faculdade estacio do rio grande do sul - estacio fargs;administracao;7;275;206;negocios, administracao e direito;2.55;74.91
162;faculdade estacio do rio grande do sul - estacio fargs;ciencias contabeis;2;60;46;negocios, administracao e direito;3.33;76.67
163;faculdade estacio do rio grande do sul - estacio fargs;direito;23;468;298;negocios, administracao e direito;4.91;63.68
164;faculdade estacio do rio grande do sul - estacio fargs;gestao financeira;1;6;6;negocios, administracao e direito;16.67;100.0
165;faculdade horizontina;ciencias economicas;3;48;35;ciencias sociais, comunicacao e informacao;6.25;72.92
166;faculdade horizontina;engenharia de producao;3;68;42;engenharia, producao e construcao;4.41;61.76
167;faculdade horizontina;engenharia mecanica;8;66;42;engenharia, producao e construcao;12.12;63.64
168;faculdade integrada de santa maria;administracao;18;107;64;negocios, administracao e direito;16.82;59.81
169;faculdade integrada de santa maria;enfermagem;17;173;86;saude e bem-estar;9.83;49.71
170;faculdade integrada de santa maria;psicologia;30;178;94;ciencias sociais, comunicacao e informacao;16.85;52.81
171;faculdade la salle - caxias;processos gerenciais;10;25;25;negocios, administracao e direito;40.0;100.0
172;faculdade meridional;arquitetura e urbanismo;22;283;165;engenharia, producao e construcao;7.77;58.3
173;faculdade meridional;direito;16;318;220;negocios, administracao e direito;5.03;69.18
174;faculdade meridional;engenharia civil;17;237;173;engenharia, producao e construcao;7.17;73.0
175;faculdade meridional;odontologia;11;91;42;saude e bem-estar;12.09;46.15
176;faculdade meridional;psicologia;21;248;153;ciencias sociais, comunicacao e informacao;8.47;61.69
177;faculdade meridional;sistema de informacao;1;59;50;computacao e tecnologias da informacao e comunicacao (tic);1.69;84.75
178;faculdade monteiro lobato;ciencias contabeis;2;38;21;negocios, administracao e direito;5.26;55.26
179;faculdade nossa senhora de fatima;administracao;6;44;36;negocios, administracao e direito;13.64;81.82
180;faculdade nossa senhora de fatima;enfermagem;18;88;55;saude e bem-estar;20.45;62.5
181;faculdade nossa senhora de fatima;fonoaudiologia;8;29;19;saude e bem-estar;27.59;65.52
182;faculdade nossa senhora de fatima;nutricao;7;24;11;saude e bem-estar;29.17;45.83
183;faculdade novo hamburgo;administracao;14;33;15;negocios, administracao e direito;42.42;45.45
184;faculdade novo hamburgo;psicologia;7;33;20;ciencias sociais, comunicacao e informacao;21.21;60.61
185;faculdade novo hamburgo;redes de computadores;8;15;10;computacao e tecnologias da informacao e comunicacao (tic);53.33;66.67
186;faculdade sao francisco de assis;administracao;10;102;76;negocios, administracao e direito;9.8;74.51
187;faculdade sao francisco de assis;arquitetura e urbanismo;2;57;48;engenharia, producao e construcao;3.51;84.21
188;faculdade sao francisco de assis;ciencia da computacao;3;51;43;computacao e tecnologias da informacao e comunicacao (tic);5.88;84.31
189;faculdade sao francisco de assis;ciencias contabeis;3;71;55;negocios, administracao e direito;4.23;77.46
190;faculdade sao francisco de assis;direito;6;73;51;negocios, administracao e direito;8.22;69.86
191;faculdade sao francisco de assis;psicologia;7;70;49;ciencias sociais, comunicacao e informacao;10.0;70.0
192;faculdade tres de maio;administracao;4;69;36;negocios, administracao e direito;5.8;52.17
193;faculdade tres de maio;agronomia;4;56;16;agricultura, silvicultura, pesca e veterinaria;7.14;28.57
194;faculdade tres de maio;design de moda;2;8;2;artes e humanidades;25.0;25.0
195;faculdade tres de maio;enfermagem;6;48;14;saude e bem-estar;12.5;29.17
196;faculdade tres de maio;engenharia de producao;5;53;32;engenharia, producao e construcao;9.43;60.38
197;faculdade tres de maio;pedagogia;2;20;9;educacao;10.0;45.0
198;faculdade tres de maio;psicologia;3;31;8;ciencias sociais, comunicacao e informacao;9.68;25.81
199;faculdade tres de maio;redes de computadores;2;18;12;computacao e tecnologias da informacao e comunicacao (tic);11.11;66.67
200;faculdade tres de maio;sistemas de informacao;2;15;9;computacao e tecnologias da informacao e comunicacao (tic);13.33;60.0
201;faculdades est;musicoterapia;3;18;15;saude e bem-estar;16.67;83.33
202;faculdades est;musica;6;46;43;educacao;13.04;93.48
203;faculdades est;teologia;4;92;26;artes e humanidades;4.35;28.26
204;faculdades integradas machado de assis;administracao;19;102;53;negocios, administracao e direito;18.63;51.96
